AI_distance,TimestepsSoFar,ev_tdlam_before,AI_success_rate,loss_pol_entpen,EpLenMean,TimeElapsed,loss_ent,EpRewMean,EpThisIter,loss_kl,loss_vf_loss,AI_return,EpisodesSoFar,loss_pol_surr
21.798430474304922,69343,-3.5762786865234375e-07,0.0,0.0,568.49,154.8455171585083,5.398865,-9977.283699507685,2,0.009558417,180737.58,-9675.886466705359,124,-0.019304585
21.848720982434514,71592,0.07749789953231812,0.0,0.0,558.27,159.43841075897217,5.3623357,-10024.57477913267,5,0.0072313542,260906.19,-9723.680931282384,129,-0.017720927
21.93824998198794,73473,0.004729747772216797,0.0,0.0,557.31,163.99860906600952,5.3646894,-10304.818553736513,4,0.0046778694,306381.25,-9846.85467192314,133,-0.013872905
22.114172233104135,75460,-0.0333406925201416,0.0,0.0,570.07,168.4730658531189,5.373551,-10851.477660870547,3,0.0066980855,295545.16,-10085.425184449578,136,-0.015169627
22.143278213302125,77539,0.0005190372467041016,0.0,0.0,579.37,172.9604368209839,5.382981,-11099.081497110501,3,0.005245548,326782.72,-10132.27112665585,139,-0.0135285845
22.02898987500907,79694,0.0015783905982971191,0.0,0.0,578.83,177.51005220413208,5.400452,-11013.099437475808,4,0.0052147685,164981.72,-10066.103678681773,143,-0.0144150015
21.947741223263204,81795,0.0010344982147216797,0.0,0.0,582.89,181.9948935508728,5.3896794,-10992.728191422724,4,0.00654019,209586.11,-10019.428122034353,147,-0.015278975
22.021060656134942,83603,0.062238872051239014,0.0,0.0,587.06,186.5281937122345,5.392838,-11415.886349284816,4,0.006230672,314362.12,-10099.04591315882,151,-0.015514063
22.044658295494408,85870,0.08792322874069214,0.0,0.0,588.58,191.12338757514954,5.3950944,-11493.351020996617,6,0.0067152847,230067.89,-10069.705023866545,157,-0.016995423
22.036699326293682,87629,0.35762184858322144,0.0,0.0,591.42,195.62869000434875,5.404754,-11770.111888297266,3,0.0069407932,321014.12,-10137.04565353967,160,-0.014783124
21.941900705211665,89948,0.07859617471694946,0.0,0.0,589.95,200.12460279464722,5.370708,-12087.999999543974,5,0.007519282,93941.55,-10053.922420878376,165,-0.022284726
21.666844451991665,92075,0.10255986452102661,0.0,0.0,566.34,204.73511791229248,5.3790135,-11483.190844334082,7,0.0064905947,102856.12,-9852.3034704699,172,-0.019328572
21.6302622922312,93800,0.08081275224685669,0.0,0.0,562.12,209.2331521511078,5.3578796,-11238.302880080264,4,0.007400079,153839.75,-9780.603506080704,176,-0.015473233
21.705058951059776,96149,0.19941329956054688,0.0,0.0,567.18,213.75462436676025,5.347015,-11437.608339544497,4,0.007034398,342665.9,-9921.971698760824,180,-0.017303342
21.77481686782757,98224,0.16575634479522705,0.0,0.0,564.46,218.23928999900818,5.3188066,-11660.462556872235,4,0.0055091935,286085.66,-9992.662109901798,184,-0.015348837
21.69344906870683,100311,0.08535885810852051,0.0,0.0,565.63,222.7283582687378,5.3311515,-11837.186365170297,4,0.007832125,255834.58,-10001.039956486176,188,-0.017393762
21.8241797034395,102316,0.216777503490448,0.0,0.0,564.44,227.23897242546082,5.304006,-12037.718942979282,3,0.0052698874,336180.34,-10141.785172409966,191,-0.014560153
21.88610581861353,104282,0.007219374179840088,0.0,0.0,569.28,231.80902814865112,5.2671676,-12361.946650668158,3,0.0073914905,206857.86,-10198.332330952862,194,-0.017306162
21.778349082387695,106329,0.376822292804718,0.0,0.0,562.23,236.3174865245819,5.267828,-12127.564054075377,4,0.006809031,91106.36,-10148.464545208903,198,-0.02172057
21.406033073208775,108459,0.5226113498210907,0.0,0.0,532.68,240.8930242061615,5.26853,-11248.551177197944,7,0.0045273406,80184.73,-9808.956753298797,205,-0.014807124
21.317849311728526,110137,0.4684014916419983,0.0,0.0,518.88,245.4625780582428,5.2612567,-10721.935628437905,5,0.008929371,90732.2,-9658.407496905507,210,-0.018072091
21.2064646356133,112283,0.43751901388168335,0.0,0.0,514.64,249.98165273666382,5.245957,-10195.403175972499,4,0.0067413873,210558.66,-9548.514366729118,214,-0.015343845
21.270286212976956,114128,0.2242794632911682,0.0,0.0,510.44,254.4795548915863,5.26145,-9923.095677619933,3,0.005718402,345233.28,-9586.63130564444,217,-0.016621381
21.37531573200039,116576,0.29811084270477295,0.0,0.0,504.83,258.9994761943817,5.3042355,-9842.57898675225,4,0.006498513,230553.16,-9703.737889668131,221,-0.015922844
21.377842743747433,118547,0.34424251317977905,0.0,0.0,506.5,263.495836019516,5.3172135,-9706.843716680287,2,0.007209349,107399.05,-9731.12770353982,223,-0.015874933
21.43403389098873,120572,0.01696646213531494,0.0,0.0,493.35,268.0274531841278,5.3123074,-9613.60544021881,4,0.0075068097,217931.58,-9717.835646758176,227,-0.017760994
21.268821800315408,122582,0.27005141973495483,0.0,0.0,499.27,272.5032136440277,5.339519,-9444.636475448287,5,0.007578531,166476.11,-9621.853726238622,232,-0.018470116
21.341383973929453,124892,-0.0856466293334961,0.0,0.0,501.52,277.03090500831604,5.3565726,-9370.18843389176,3,0.006513548,322014.06,-9729.216739561201,235,-0.01816908
21.368027891534037,126605,0.19341909885406494,0.0,0.0,501.4,281.53702902793884,5.363403,-9309.326017931991,3,0.0076981513,142724.58,-9741.802954028952,238,-0.017711213
21.30055929024858,128466,0.3571513891220093,0.0,0.0,491.46,286.12007427215576,5.348627,-9162.707758427889,4,0.005251463,205725.97,-9722.817195922793,242,-0.01643864
21.32555888335622,130233,0.12846380472183228,0.0,0.0,492.7,290.6464457511902,5.3392167,-9446.737933517494,3,0.005479481,263885.34,-9782.62354011517,245,-0.0149537185
21.430890070045606,132908,0.01596730947494507,0.0,0.0,505.77,295.1257698535919,5.360719,-9708.167080686908,3,0.0064741448,268689.6,-9919.253093234041,248,-0.017509995
21.49821293530086,134767,0.005170762538909912,0.0,0.0,511.64,299.6088025569916,5.3276772,-9739.727208016291,3,0.005986987,159247.9,-9955.891050552234,251,-0.015875686
21.598923706914846,136724,0.1590867042541504,0.0,0.0,517.87,304.12789511680603,5.345551,-9706.839163451927,3,0.0055256225,283823.56,-9967.448443344307,254,-0.017042978
21.58911247279483,138881,0.3087250590324402,0.0,0.0,523.99,308.6234121322632,5.37347,-9783.304430409647,4,0.0068003167,164529.53,-10005.421933253589,258,-0.019545399
21.54740909326344,140982,0.04079937934875488,0.0,0.0,518.55,313.1571159362793,5.348139,-9678.654700203242,5,0.005636043,216116.61,-9916.905102542265,263,-0.014612351
21.597872993363126,143028,0.0009611248970031738,0.0,0.0,524.83,317.6782624721527,5.3404484,-9803.397394365125,3,0.0069257673,335335.1,-9955.335609467304,266,-0.013628347
21.58050390269196,145201,0.4796765446662903,0.0,0.0,536.26,322.19727540016174,5.323965,-10036.18183539288,4,0.007510558,171356.3,-9955.291020789626,270,-0.019905094
21.579806931694918,147072,0.0036486387252807617,0.0,0.0,547.14,326.7271294593811,5.300429,-10150.162257754204,3,0.0062842513,111265.125,-9940.516343825413,273,-0.017278604
21.587554776906256,148440,0.403961181640625,0.0,0.0,551.34,331.28598499298096,5.3205714,-10053.684391664032,2,0.004222189,127035.84,-9914.327203837283,275,-0.013126285
21.627433331464044,151510,0.47889530658721924,0.0,0.0,562.48,335.8075623512268,5.302733,-10051.893625428374,4,0.007341136,131574.08,-9926.264000091871,279,-0.02170271
21.541120893191163,153596,0.3694698214530945,0.0,0.0,553.72,340.3513057231903,5.2986546,-9408.182383781339,5,0.0051682824,67360.18,-9786.859389436848,284,-0.015438336
21.5826850099661,155445,0.3975546956062317,0.0,0.0,557.07,344.83181405067444,5.328298,-9476.612792322843,2,0.006032834,205193.16,-9856.242794849883,286,-0.0151202725
21.62531243565422,157678,-0.008510589599609375,0.0,0.0,560.23,349.3983566761017,5.3461013,-9545.110282985755,4,0.0057736067,179479.44,-9894.375451871649,290,-0.016665302
21.59907129007354,159682,0.13903921842575073,0.0,0.0,549.59,353.92354369163513,5.34137,-9083.334327969165,5,0.005569621,189168.11,-9814.772321022145,295,-0.01427079
21.53782761529913,161478,0.4955936074256897,0.0,0.0,551.49,358.42436695098877,5.320673,-8999.811716623679,3,0.005972587,132623.92,-9763.010575885,298,-0.016757984
21.49752582528192,163606,0.23385781049728394,0.0,0.0,567.72,362.9478449821472,5.324905,-8994.131943799865,2,0.0075339866,38160.34,-9710.525579320354,300,-0.017915009
21.49634065671305,165202,-0.07811582088470459,0.0,0.0,579.83,367.4553744792938,5.332739,-9107.369669998503,1,0.0065478664,110825.984,-9716.607912550817,301,-0.016780214
21.36634102293696,167559,0.5474033653736115,0.0,0.0,589.25,371.95790123939514,5.3305507,-9275.81301475314,5,0.0063721705,80277.95,-9594.454814364548,306,-0.019478312
21.381011671413717,169532,0.5058746635913849,0.0,0.0,602.28,376.4681613445282,5.3376765,-9357.454494132995,2,0.0047562136,90549.33,-9618.18349509977,308,-0.012655668
21.338225986463314,171921,0.6308060586452484,0.0,0.0,611.61,381.01068925857544,5.3218026,-9511.39374683218,3,0.005575487,185130.52,-9570.359086447274,311,-0.016523162
21.268295509185943,173692,0.529268890619278,0.0,0.0,609.92,385.52229380607605,5.319545,-9460.0594807454,4,0.0065897186,200779.44,-9514.498530325767,315,-0.016849156
21.323422349759543,175169,0.592046856880188,0.0,0.0,610.41,390.02153301239014,5.301024,-9566.051974359303,2,0.0060601756,132188.67,-9580.139403030831,317,-0.01811991
21.251000161892076,178143,0.4635406732559204,0.0,0.0,615.67,394.51645708084106,5.320708,-9086.77541744785,4,0.004888431,65577.84,-9511.537742559009,321,-0.0144250225
21.309994444224365,179665,0.0918503999710083,0.0,0.0,603.66,399.0114667415619,5.301375,-9032.930227414403,3,0.0076242695,242620.47,-9553.98385560307,324,-0.016996982
21.372122115550344,182060,0.4439704418182373,0.0,0.0,606.23,403.5307846069336,5.2929745,-9395.670699184662,4,0.0066789165,180056.11,-9623.45276506226,328,-0.017893389
21.37951304925194,184172,0.41060781478881836,0.0,0.0,615.9,408.04327726364136,5.3008285,-9705.929259140334,4,0.0065971822,155858.2,-9647.17768193191,332,-0.018050011
21.317495513261356,186219,0.4414043426513672,0.0,0.0,601.15,412.5401403903961,5.3270874,-9248.944046093937,5,0.0057049934,83732.195,-9586.007530867651,337,-0.01667984
21.31300464518963,188180,0.0767143964767456,0.0,0.0,607.89,417.018039226532,5.3088737,-9350.017861430082,3,0.006149261,105350.984,-9589.026402374519,340,-0.01915799
21.295343296074442,190454,0.45295852422714233,0.0,0.0,602.21,421.52868914604187,5.3196006,-8918.390640031283,5,0.007222828,53197.145,-9532.121250235783,345,-0.021589097
21.29599843747799,192144,0.3345440626144409,0.0,0.0,592.36,426.1354892253876,5.3186445,-8623.40844577463,3,0.004135339,125959.17,-9546.883941665244,348,-0.0115829455
21.234069076357347,194345,-1.1888668537139893,0.0,0.0,590.79,430.6689224243164,5.3250427,-8439.41396917901,4,0.0042325016,35599.04,-9518.21440255174,352,-0.013670104
21.211599090654442,196603,0.2502215504646301,0.0,0.0,579.78,435.2130970954895,5.32457,-8272.142678606177,5,0.0068383995,220554.84,-9544.674944252076,357,-0.019495293
21.195488836494587,198371,0.2861965298652649,0.0,0.0,585.64,439.7320578098297,5.329499,-8672.012310666581,3,0.004872906,158033.17,-9563.065739651565,360,-0.014253067
21.11878913318874,200244,0.013271629810333252,0.0,0.0,579.82,444.2141041755676,5.3346047,-8036.909879103773,5,0.0053130314,51774.684,-9456.660685754907,365,-0.017336799
20.98373929405185,202303,0.4477572441101074,0.0,0.0,567.07,448.7652804851532,5.315104,-7731.88716004838,6,0.005410863,82179.99,-9342.42820500213,371,-0.017085617
20.962070679000888,204682,0.3422495126724243,0.0,0.0,550.83,453.2841567993164,5.302048,-7615.60092465271,5,0.00660543,108561.875,-9304.873453601907,376,-0.019729707
20.879992810031688,206113,0.35141855478286743,0.0,0.0,536.51,457.7990791797638,5.2818356,-7529.838273085543,5,0.005325514,173361.42,-9255.714586647895,381,-0.016006054
20.771913800252502,208788,-0.05612289905548096,0.0,0.0,516.5,462.3289351463318,5.3153977,-7059.525536330359,8,0.0050997515,69959.95,-9161.628255938984,389,-0.017527442
20.706704047393828,210446,0.6355401277542114,0.0,0.0,509.77,466.8270308971405,5.2952113,-6865.6021885029095,5,0.005265325,46749.582,-9093.002153317837,394,-0.014003085
20.70302602656804,212947,0.4147845506668091,0.0,0.0,493.41,471.3146605491638,5.2568984,-7048.635100439221,6,0.004942854,222736.16,-9045.052959600072,400,-0.014951173
20.526786193064723,214888,0.603976309299469,0.0,0.0,453.56,475.90692830085754,5.2163243,-6731.099292242659,8,0.0059242435,43017.65,-8910.564817928913,408,-0.020443214
20.501262680248598,216550,0.4439828395843506,0.0,0.0,444.36,480.42892837524414,5.2133164,-6813.67501953774,4,0.005967744,157795.9,-8885.918862339722,412,-0.012846411
20.50709192804889,218704,0.37473899126052856,0.0,0.0,442.18,484.995224237442,5.2275405,-6901.537488840052,4,0.004468685,152566.69,-8910.373597754508,416,-0.020203114
20.49266904219622,220743,0.6368481814861298,0.0,0.0,428.45,489.51145029067993,5.2511086,-6820.85223445929,4,0.006580115,151123.53,-8900.955554012662,420,-0.014957163
20.39162132598991,223218,0.4033389091491699,0.0,0.0,411.58,494.04548144340515,5.2413344,-6129.546261965617,8,0.0057331724,128864.164,-8807.119469946225,428,-0.018317927
20.359541665954314,224842,0.6433490812778473,0.0,0.0,406.7,498.6070337295532,5.219914,-5773.872280319002,4,0.0044372524,19476.016,-8750.579209336329,432,-0.013047095
20.357434310518748,226845,0.16195052862167358,0.0,0.0,406.26,503.23168897628784,5.2188706,-5919.85361945371,5,0.0049004667,207114.39,-8747.070709033798,437,-0.013569843
20.332219176498434,229255,0.4907206892967224,0.0,0.0,404.43,507.70981645584106,5.239355,-5761.589640204383,4,0.005246894,134501.28,-8725.278869893711,441,-0.013891423
20.306030761216245,231063,0.7167949676513672,0.0,0.0,399.16,512.2739057540894,5.2353625,-5849.443952629738,5,0.0058959345,101024.83,-8694.952921282502,446,-0.017827028
20.333423618058937,233416,0.1722843050956726,0.0,0.0,399.87,516.7637059688568,5.2436233,-5766.919090872589,5,0.004390473,247683.62,-8697.168394438859,451,-0.01961335
20.357446678181212,234928,0.4426978826522827,0.0,0.0,393.27,521.3862400054932,5.2535844,-5606.571785362241,3,0.0063495575,117173.26,-8700.11966223522,454,-0.015034258
20.38357436708388,237425,0.3636072874069214,0.0,0.0,397.48,525.9484865665436,5.255377,-5666.5441106415565,4,0.0046109036,210367.38,-8726.251201777568,458,-0.01563356
20.297908013462155,239380,0.6563945710659027,0.0,0.0,393.89,530.4297869205475,5.2690988,-5658.972641194242,6,0.0037585066,48639.77,-8658.015549883734,464,-0.013264017
20.277836384303143,241042,0.5713092684745789,0.0,0.0,398.21,534.9418666362762,5.279633,-5853.657830736749,4,0.004702289,143686.75,-8616.148885113795,468,-0.016866535
20.337323143491567,243094,0.2541220784187317,0.0,0.0,407.91,539.4325911998749,5.2734237,-6104.1442504216975,3,0.0060922015,176399.0,-8654.894456683567,471,-0.008641738
20.326185009757268,245454,0.7726660072803497,0.0,0.0,408.49,543.8643267154694,5.269012,-6138.972516517655,4,0.004598691,93550.87,-8655.691135759562,475,-0.018891715
20.366959361640237,247361,0.26468151807785034,0.0,0.0,418.5,548.4043176174164,5.2890763,-6358.4369355115605,5,0.004381654,102678.54,-8634.327577683005,480,-0.014495723
20.33400243369141,249757,0.6143944561481476,0.0,0.0,417.99,552.970457315445,5.294719,-6192.816073197787,5,0.0034094483,187610.19,-8606.833507284067,485,-0.010810177
20.257461109274004,251413,0.7298819720745087,0.0020408163265306124,0.0,421.19,557.576250076294,5.2805023,-5935.666265264482,5,0.005617692,58460.09,-8512.017128534293,490,-0.017576544
20.212385157079794,253866,0.5882716774940491,0.0020161290322580645,0.0,423.64,562.148918390274,5.293004,-6187.816364353022,6,0.004798251,158205.73,-8473.349312395903,496,-0.0137099875
20.17531194074884,255551,0.6232808828353882,0.002004008016032064,0.0,428.96,566.7976863384247,5.277048,-5864.7690185117945,3,0.0043231724,71012.18,-8422.187669913286,499,-0.012393113
20.133067710991845,257931,0.6932129561901093,0.0019801980198019802,0.0,437.28,571.3026859760284,5.269307,-6233.314371809244,6,0.0044016135,118891.17,-8407.831576634324,505,-0.018191632
20.10506289600732,260009,0.6580318212509155,0.00196078431372549,0.0,441.18,575.805789232254,5.272202,-6149.821873643539,5,0.0054633706,81764.836,-8359.964588378565,510,-0.01649747
20.11841851566022,262087,0.3436051607131958,0.001941747572815534,0.0,437.96,580.2731630802155,5.278671,-6037.584318528097,5,0.0044391793,127537.92,-8358.471120425185,515,-0.01723882
20.012802774388657,264176,0.7430313229560852,0.0019193857965451055,0.0,429.36,584.7892637252808,5.2651725,-5600.366036712912,6,0.0044705193,14399.759,-8262.083907154185,521,-0.012766712
19.95722469262706,266107,0.8003982752561569,0.0018975332068311196,0.0,431.04,589.2707076072693,5.2737746,-5508.879989452219,6,0.005012412,71358.11,-8208.87466391332,527,-0.015729541
19.834805034856803,268152,0.8311216831207275,0.0018656716417910447,0.0,416.62,593.812903881073,5.2865806,-5311.7131562810355,9,0.0045311027,37653.566,-8107.769026854239,536,-0.015620932
19.786806403518444,270090,0.761451005935669,0.0018484288354898336,0.0,408.35,598.3507647514343,5.277115,-5080.590727664943,5,0.006556842,51330.12,-8051.584204047357,541,-0.013775969
19.76202962161459,271927,0.6941527724266052,0.0018315018315018315,0.0,408.64,602.9331007003784,5.276671,-4962.25402697382,5,0.0051310696,60141.773,-8011.30843514538,546,-0.015412167
19.682229144841088,274307,0.6725223958492279,0.0036101083032490976,0.0,393.79,607.5558595657349,5.2643933,-4270.506163030012,8,0.0043654623,33488.67,-7900.55043855197,554,-0.01687161
19.537811124924875,276393,0.865857407450676,0.003552397868561279,0.0,371.8,612.109625339508,5.2615967,-3678.3823917666755,9,0.0049922834,21595.316,-7788.596424247298,563,-0.013540653
19.46768775943605,278303,0.5983375310897827,0.0035149384885764497,0.0,364.65,616.7442762851715,5.2260633,-3583.3596789563458,6,0.0060682115,160279.02,-7738.352850642139,569,-0.017138435
19.35983830554504,280526,0.7199324071407318,0.0034782608695652175,0.0,350.72,621.331294298172,5.219437,-2915.9795244143443,6,0.003978939,34081.723,-7657.480420743003,575,-0.012026367
19.258216897490485,282546,0.8029189556837082,0.003430531732418525,0.0,331.87,626.0591797828674,5.195129,-2392.0145890472963,8,0.0060416083,54271.574,-7583.12948631647,583,-0.017163131
19.19380947499884,284658,0.8542086482048035,0.003389830508474576,0.0,332.45,630.6329545974731,5.2030473,-2628.8702047847187,7,0.004819199,31390.51,-7514.87358213606,590,-0.019127347
19.099094999458536,286689,0.8100114166736603,0.0033444816053511705,0.0,315.73,635.2642858028412,5.199757,-2444.888721477225,8,0.0037668394,36377.344,-7437.0231663238965,598,-0.013443556
18.94655885772406,288689,0.8061225861310959,0.003289473684210526,0.0,291.34,639.8451464176178,5.2126765,-1912.0410823674592,10,0.00634434,63494.71,-7312.68685625681,608,-0.013855264
18.89020489515313,290497,0.7724646925926208,0.003257328990228013,0.0,287.29,644.4744508266449,5.1803584,-1513.9396969089807,6,0.004886811,40688.836,-7252.699192935648,614,-0.014654705
18.79586252188904,292856,0.8886943906545639,0.003215434083601286,0.0,283.99,649.0893523693085,5.178206,-1604.281795768356,8,0.0044825384,17858.545,-7183.74694506693,622,-0.015325068
18.723114534285678,294876,0.6110337674617767,0.003179650238473768,0.0,283.53,653.6877105236053,5.184941,-1533.4130373090602,7,0.00408885,48860.8,-7134.516686492538,629,-0.0123064015
18.694479950317593,296900,0.7855474799871445,0.003134796238244514,0.0,281.63,658.2669768333435,5.200913,-1625.863043696182,9,0.004711573,73295.66,-7055.816451176563,638,-0.013478428
18.58738072700364,298985,0.7027082145214081,0.0030959752321981426,0.0,270.58,662.9553468227386,5.195314,-1160.3958689576257,8,0.0057871738,16132.249,-6950.795654001766,646,-0.014268384
18.52059714943906,300849,0.7751861810684204,0.0030627871362940277,0.0,266.46,667.6844871044159,5.168672,-1232.624858666053,7,0.004718155,16493.764,-6890.893393047503,653,-0.013701182
18.509198397948428,302905,0.5306511223316193,0.003048780487804878,0.0,281.17,672.253292798996,5.1731057,-1385.4361353559473,3,0.0033898628,56284.293,-6880.867765338291,656,-0.012895741
18.47559577123673,304872,0.9100224152207375,0.0030165912518853697,0.0,284.79,676.8594045639038,5.163732,-1525.232592227565,7,0.0036380445,14949.6,-6843.895997095002,663,-0.014659968
18.40765618456928,307154,0.8787942305207253,0.0029806259314456036,0.0,282.04,681.436742067337,5.1401005,-1400.0912740264396,8,0.004002553,17595.904,-6770.664113164348,671,-0.014660676
18.37348593934528,308930,0.6024467051029205,0.0029542097488921715,0.0,279.96,686.0341017246246,5.127106,-1489.0181002845754,6,0.0044970736,100073.49,-6724.501590232129,677,-0.015154596
18.244742554739993,311167,0.8369596302509308,0.004373177842565598,0.0,281.09,690.6696121692657,5.0844283,-1184.49404670079,9,0.0071812295,59505.105,-6619.20576082558,686,-0.01467618
18.260374464793564,313067,0.7549487203359604,0.004347826086956522,0.0,284.09,695.2532148361206,5.102096,-1384.9140327709001,4,0.004915349,65543.98,-6626.473647445458,690,-0.0147401905
18.17816829233708,315391,0.8510983437299728,0.00430416068866571,0.0,288.18,699.8665637969971,5.104401,-1246.0766186944863,7,0.003685873,37725.926,-6557.870532476207,697,-0.0128632765
18.186797993798347,317298,0.6500543355941772,0.004273504273504274,0.0,297.98,704.4549725055695,5.1066737,-1339.4093297017962,5,0.0044777803,78598.766,-6534.362189689391,702,-0.017032705
18.09566966673978,319336,0.8488052487373352,0.004225352112676056,0.0,298.76,709.0537536144257,5.1177607,-1468.3035776494062,8,0.0043542394,22057.945,-6472.319635642959,710,-0.013733804
