loss_kl,EpRewMean,EpisodesSoFar,loss_vf_loss,EpThisIter,TimestepsSoFar,loss_pol_entpen,loss_ent,AI_return,TimeElapsed,loss_pol_surr,AI_success_rate,AI_distance,EpLenMean,ev_tdlam_before
0.03322905,-5319.185933503942,132,71395.64,5,63312,0.0,5.471602,-6012.78215832235,189.10090374946594,-0.07297275,0.0,16.677639117177467,421.56,0.46724367141723633
0.03056669,-5295.874624996836,137,36427.56,5,65421,0.0,5.475159,-5988.7848172683025,195.46317887306213,-0.062373593,0.0,16.548263722272637,412.02,0.23586821556091309
0.030743143,-5265.04240842658,142,67995.96,5,67516,0.0,5.487807,-5990.806674971976,201.49981951713562,-0.073562235,0.0,16.51660761276416,409.16,0.5254215002059937
0.034103956,-5583.686933396326,148,46344.45,6,69604,0.0,5.4624133,-6010.063431059254,207.79806756973267,-0.07613279,0.0,16.47678469968484,403.16,0.6191425025463104
0.029311182,-5526.0244809511105,152,26653.113,4,71630,0.0,5.4528003,-6020.588396253887,213.7700216770172,-0.069712326,0.0,16.498532043056066,405.43,0.6885340213775635
0.032188307,-5760.351205293131,155,35859.918,3,73609,0.0,5.44307,-6128.5133082662005,219.65088844299316,-0.07208435,0.0,16.5384895964079,415.07,0.6027677655220032
0.04243259,-5609.354850788496,158,68268.61,3,75213,0.0,5.42123,-5996.215870417998,225.87089014053345,-0.066477016,0.0,16.45179718638775,419.28,0.787204772233963
0.038927205,-5782.73259358029,160,15964.044,2,77645,0.0,5.3920236,-6106.988833452854,232.22080540657043,-0.07718634,0.0,16.541510158045217,435.09,0.07229644060134888
0.03915229,-5831.065504455351,164,33516.8,4,79491,0.0,5.367768,-6136.029327862775,238.38182282447815,-0.07348967,0.0,16.62661470151431,438.88,0.586317628622055
0.05033138,-5838.138078344465,166,31998.193,2,81170,0.0,5.35794,-6150.638759296779,244.60847568511963,-0.07627944,0.0,16.625083389032206,449.36,0.6722744405269623
0.029694518,-5843.124664823212,170,29644.594,4,83553,0.0,5.3797774,-6106.970556013154,250.67721462249756,-0.0645298,0.0,16.58048190035164,460.28,0.835298478603363
0.038907167,-5730.132170046721,174,48189.133,4,85756,0.0,5.3741207,-6026.74683151871,256.67760944366455,-0.07002814,0.0,16.5835015355016,468.48,0.6250032782554626
0.036494605,-5806.019442384638,178,6195.193,4,88046,0.0,5.378261,-6113.462081125139,262.52339339256287,-0.076412275,0.0,16.64889883086057,476.77,0.6308239698410034
0.033585068,-5788.417671689102,181,17400.244,3,89356,0.0,5.408708,-6042.350105770584,268.32694840431213,-0.06605025,0.0,16.602340078415608,480.67,0.5174431502819061
0.032406718,-6071.684794779918,183,1504.6704,2,91743,0.0,5.401774,-6133.165545331079,274.575546503067,-0.08212805,0.0,16.72610983483555,497.06,0.6362194716930389
0.04297997,-5891.730197508088,188,30582.252,5,93862,0.0,5.376573,-6214.60585771654,280.8220245838165,-0.06896676,0.0,16.83717272027494,493.22,0.49840325117111206
0.036131203,-6207.094840897363,191,10148.509,3,96254,0.0,5.359999,-6299.802501955232,287.081223487854,-0.06901924,0.0,16.96033813197981,509.2,0.7774154096841812
0.03949157,-6259.394057867093,192,10444.0,1,97630,0.0,5.3143315,-6314.2081295493535,293.2971329689026,-0.07846442,0.0,16.965421119581553,521.06,0.4254869818687439
0.03807451,-6560.943273914517,196,32015.504,4,100116,0.0,5.3244624,-6373.382182067038,299.4030396938324,-0.06706037,0.0,16.99033149848722,535.6,0.7912915796041489
0.0437117,-6616.111406848404,198,72478.93,2,102060,0.0,5.278433,-6444.615387916766,305.4184899330139,-0.0817821,0.0,17.0517217147633,546.68,0.8261502534151077
0.050305326,-6190.1392966546455,205,8480.735,7,104441,0.0,5.2440343,-6219.3548687972825,311.5388894081116,-0.08222586,0.0,16.961126449508942,537.69,0.7864517718553543
0.05455467,-6140.70727717666,210,38513.63,5,106313,0.0,5.255858,-6225.478221472364,317.76444721221924,-0.07915944,0.0,16.879203995425524,530.22,0.6162567436695099
0.042639613,-6247.614442250046,213,24802.73,3,108406,0.0,5.2758183,-6209.748559930494,323.9491958618164,-0.07930381,0.0,16.86356131038325,540.63,0.6525282859802246
0.04248032,-6346.719900767488,218,4683.1064,5,110578,0.0,5.243292,-6201.499021009113,329.8777527809143,-0.08079526,0.0,16.89491493732498,528.23,0.6133917570114136
0.058847357,-6550.546999021717,222,17933.85,4,112571,0.0,5.2202163,-6255.492567147239,335.98000955581665,-0.08375414,0.0,16.91944010681422,534.35,0.6724972724914551
0.041053455,-6776.764211121135,226,24780.965,4,114125,0.0,5.2117357,-6322.315682140573,342.3231213092804,-0.084968954,0.0,16.916305001668057,532.34,0.7046934068202972
0.0535615,-6680.624010990532,230,9040.686,4,116323,0.0,5.1801353,-6322.707957025912,348.3267946243286,-0.06738401,0.0,16.912150669255514,536.99,0.9024775475263596
0.06594636,-6740.883809775962,233,5041.331,3,118630,0.0,5.146958,-6321.420019190993,354.39670634269714,-0.082798116,0.0,16.92006821666319,543.76,0.5983364582061768
0.047157433,-6893.99875894959,236,47508.96,3,120461,0.0,5.121551,-6362.125849263945,360.58026790618896,-0.07844318,0.0,17.009847470475812,554.54,0.660700261592865
0.04425815,-6841.658232834773,239,7862.463,3,122428,0.0,5.0922346,-6377.635115354464,366.6587200164795,-0.077989824,0.0,17.020672347398087,560.42,0.8110369294881821
0.043013114,-6882.740999915288,245,27506.066,6,124807,0.0,5.0896153,-6365.588151338461,372.5744140148163,-0.08782916,0.0,16.956838733705048,564.26,0.6938316226005554
0.038820416,-6892.448707648221,248,15904.232,3,126412,0.0,5.0928802,-6364.435028082936,378.80226135253906,-0.074798144,0.0,16.940654120631436,568.08,0.8511182963848114
0.055318836,-6234.020125169102,254,4054.5137,6,128985,0.0,5.065948,-6113.030264670899,385.13116669654846,-0.07792795,0.0,16.781131661582496,563.54,0.8570274859666824
0.044724733,-6197.945683178892,257,9806.054,3,130766,0.0,5.0323777,-6089.093250887104,391.0232267379761,-0.08583803,0.0,16.772772622831805,556.72,0.7313615381717682
0.054709148,-5947.8681581839,260,4837.9106,3,132904,0.0,5.018881,-6046.023057487737,397.31370401382446,-0.07582955,0.0,16.758738476676708,552.59,0.8268749415874481
0.04769894,-5879.734140896238,263,52211.055,3,135158,0.0,4.994115,-6043.087840860305,403.53521156311035,-0.086718164,0.0,16.75717224235386,560.6,0.7786767929792404
0.051827278,-5779.363608785996,265,17567.873,2,135859,0.0,4.966013,-6017.209708076165,409.7787024974823,-0.08367698,0.0,16.731130475580297,558.84,0.7653444558382034
0.069358565,-5887.782747990734,269,3138.799,4,138854,0.0,4.917832,-6015.145404913882,415.87977838516235,-0.084080495,0.0,16.70553402886224,556.19,0.6826516389846802
0.05919913,-5801.191082763674,273,12385.899,4,141306,0.0,4.862334,-5988.5801454238335,422.06477212905884,-0.0776444,0.0036496350364963502,16.657504068011107,563.99,0.6837005317211151
0.056164127,-6121.495251541725,274,11553.061,1,142978,0.0,4.8716874,-6061.200802436169,428.2316942214966,-0.08719597,0.0036363636363636364,16.7060230833971,572.22,0.8571457862854004
0.07327755,-5476.243429063681,282,1446.6802,8,145180,0.0,4.86081,-5887.138814744939,434.4509630203247,-0.086044915,0.0035335689045936395,16.485987433887665,540.37,0.9037206396460533
0.054987136,-4709.500401416059,285,3931.169,3,147052,0.0,4.832895,-5687.382677740361,440.6605498790741,-0.07821491,0.0034965034965034965,16.35583786181321,543.09,0.42919689416885376
0.06950398,-4196.641144980564,290,18385.28,5,149146,0.0,4.808897,-5574.847549567654,447.03116750717163,-0.08824341,0.003436426116838488,16.279673535872575,534.41,0.8588152080774307
0.055825423,-3333.474353909645,298,3311.8774,8,151526,0.0,4.8075314,-5404.099991927761,453.2074613571167,-0.07735323,0.0033444816053511705,16.084713367776033,494.66,0.9044047519564629
0.04817591,-3374.874689865942,304,1043.2151,6,153255,0.0,4.7755523,-5282.786997450109,459.1272397041321,-0.087081544,0.003278688524590164,15.939264993312117,493.4,0.9535764567553997
0.06050739,-2940.147698318548,311,22238.143,7,155536,0.0,4.753203,-5157.32581852069,464.97532653808594,-0.0774109,0.003205128205128205,15.827622512586819,485.13,0.8970096409320831
0.05632274,-2843.7540694460204,313,33089.6,2,156711,0.0,4.7232213,-5137.775792260279,470.938462972641,-0.084343344,0.0031847133757961785,15.814973907786772,483.05,0.9316221103072166
0.05564902,-2912.7577296652476,318,11765.346,5,159658,0.0,4.722841,-5170.545638142697,477.26777815818787,-0.096079454,0.003134796238244514,15.80924618594771,490.8,0.9579198993742466
0.055130724,-2548.7728880322056,322,430.61316,4,161659,0.0,4.7066092,-5107.90133522308,483.51854634284973,-0.085833885,0.0030959752321981426,15.767471238174322,490.88,0.934702455997467
0.047494117,-1961.035829992183,327,3997.4243,5,163342,0.0,4.7063956,-5005.54131637754,489.7689473628998,-0.08751685,0.003048780487804878,15.636338733519478,484.1,0.8418710678815842
0.09159922,-2040.7367462362508,331,25710.059,4,165833,0.0,4.682775,-5012.076688690637,496.1230561733246,-0.0847063,0.0030120481927710845,15.613217473925312,488.39,0.8307488858699799
0.07007114,-1758.2698080825076,335,14521.02,4,167683,0.0,4.6522,-4955.159679500796,502.30384349823,-0.08519812,0.002976190476190476,15.542518479671106,478.78,0.9031046330928802
0.049464658,-1033.5220880761751,342,10010.249,7,169822,0.0,4.642319,-4821.364928374786,508.25346994400024,-0.09218392,0.0029154518950437317,15.455011330573141,462.98,0.9280790165066719
0.058775775,-749.2602879637321,347,470.53964,5,171750,0.0,4.6362596,-4752.915748411067,514.2638382911682,-0.0912047,0.0028735632183908046,15.36816883566688,457.61,0.8748799264431
0.06356158,-1147.494000148416,355,3807.9084,8,173987,0.0,4.5893035,-4710.926487798614,520.3746082782745,-0.094736315,0.0028089887640449437,15.264797940789432,446.79,0.8904988542199135
0.07793579,-1109.7976274238245,360,278.67725,5,175882,0.0,4.571753,-4678.647592096071,526.5469975471497,-0.08807617,0.002770083102493075,15.195104902872522,429.78,0.8688896000385284
0.06424508,-699.2040517720233,369,531.3427,9,178100,0.0,4.590444,-4578.404498659325,532.7820730209351,-0.09022495,0.002702702702702703,15.094413451837298,392.46,0.8869291618466377
0.050713617,-546.1592841817378,372,608.6243,3,179689,0.0,4.5598655,-4533.239193001686,538.946799993515,-0.09099785,0.002680965147453083,15.046746924027053,385.6,0.9145129173994064
0.06608185,-337.4714080644405,376,3225.8154,4,181791,0.0,4.5546927,-4499.063697763521,544.8814125061035,-0.09176079,0.002652519893899204,15.003940807526687,382.4,0.8843274191021919
0.062072583,-551.6942945370877,381,2122.1895,5,184246,0.0,4.551865,-4489.957121267392,551.0086150169373,-0.08348299,0.002617801047120419,14.966077141530977,393.46,0.9648583419620991
0.06581932,-1207.1524385191562,386,8277.172,5,186171,0.0,4.527871,-4501.435947341283,557.26416182518,-0.09425779,0.002583979328165375,14.959702710560215,386.26,0.8588611334562302
0.081658855,-1054.4183894239404,392,1345.0771,6,188241,0.0,4.503367,-4404.757144544465,563.4946732521057,-0.091771856,0.002544529262086514,14.874005418631695,380.83,0.8206026554107666
0.06486039,-1090.4562873660996,398,524.9436,6,190391,0.0,4.4867864,-4322.986281511305,569.6493220329285,-0.10190925,0.002506265664160401,14.772777743607419,388.65,0.9368692710995674
0.062974006,-1256.5976148347513,405,342.6493,7,192239,0.0,4.465753,-4269.614739181586,575.9807069301605,-0.096249804,0.0024630541871921183,14.717089179255305,385.51,0.9160367995500565
0.0567903,-1260.091178219103,410,1124.0886,5,194241,0.0,4.4399266,-4241.529230238257,581.9897360801697,-0.096302554,0.0024330900243309003,14.658236753180542,389.85,0.8982252925634384
0.118048556,-1156.2089099401826,415,271.6151,5,196201,0.0,4.4198847,-4185.994575111578,588.0662014484406,-0.08097811,0.002403846153846154,14.573167095120052,378.69,0.7802426666021347
0.082889065,-962.6791333663647,420,247.94919,5,198322,0.0,4.38769,-4150.445707780031,594.2715656757355,-0.09916272,0.0023752969121140144,14.585704263430408,379.71,0.9643893130123615
0.072591186,-1191.306961601271,427,375.86484,7,200497,0.0,4.361472,-4114.36506526159,600.4541141986847,-0.107610695,0.002336448598130841,14.552456156015905,371.55,0.9170631840825081
0.07524988,-1192.0110713382066,435,235.79767,8,202481,0.0,4.329046,-4092.0522005644225,606.4824712276459,-0.09462985,0.0022935779816513763,14.507946744614893,347.98,0.9504383243620396
0.0669397,-1145.0498211317604,439,3102.725,4,204026,0.0,4.345193,-4012.246614683702,612.2817146778107,-0.089284845,0.0022727272727272726,14.465331134553484,349.1,0.9060852378606796
0.085773915,-1298.2225148350099,445,324.12296,6,206540,0.0,4.294764,-3989.10676081431,618.4521636962891,-0.09270643,0.002242152466367713,14.489260072810117,353.37,0.9402130991220474
0.082924426,-1353.4247511316116,450,215.43929,5,208580,0.0,4.3141932,-3965.2132622324693,624.5835089683533,-0.07510043,0.0022172949002217295,14.488591901427665,360.81,0.8281181901693344
0.087825276,-900.7158901172733,456,14218.702,6,210747,0.0,4.2950797,-3860.010830202786,630.7540731430054,-0.083132125,0.002188183807439825,14.416318720619126,364.89,0.8726304620504379
0.2036508,-784.3311645164125,460,459.66208,4,212682,0.0,4.256737,-3833.893486330418,636.9758403301239,-0.1037726,0.0021691973969631237,14.406531862651779,368.0,0.6594397723674774
0.08686674,-582.5946160382186,464,209.95287,4,214724,0.0,4.242492,-3766.2532376542667,643.3253951072693,-0.09023589,0.002150537634408602,14.36586840279569,378.04,0.9319345057010651
0.08033985,-518.0037221081827,470,56030.23,6,217078,0.0,4.241477,-3707.3157712205602,649.490784406662,-0.08650959,0.0021231422505307855,14.33606332206782,384.77,0.8999495208263397
0.07976953,-390.995717926766,476,151.58182,6,218897,0.0,4.212806,-3637.833513311371,655.6710221767426,-0.0951809,0.0020964360587002098,14.253512825495063,371.06,0.9025961607694626
0.09823306,-1.7055467327127871,484,315.87167,8,221152,0.0,4.1650257,-3584.29495879889,662.0525925159454,-0.093354106,0.002061855670103093,14.178608615862956,355.05,0.8306008130311966
0.0775592,106.73814500286302,489,424.1995,5,222776,0.0,4.129883,-3532.372649082049,668.3540861606598,-0.09677543,0.0020408163265306124,14.146550272608083,353.4,0.8819095864892006
0.089664996,-42.09282871074073,496,981.19904,7,225246,0.0,4.1309896,-3490.1363221512793,674.4456532001495,-0.08703365,0.002012072434607646,14.067536977681652,357.42,0.8259979486465454
0.06933453,-71.26366163922766,502,255.28319,6,226845,0.0,4.119158,-3454.4066342039314,680.6614878177643,-0.10395518,0.0019880715705765406,14.000128639216582,355.95,0.8898046910762787
0.10359927,-51.4281883205855,505,317.8115,3,228940,0.0,4.0971675,-3435.9810334778304,686.925657749176,-0.10150329,0.001976284584980237,13.979365370279117,367.01,0.7691414058208466
0.08610813,91.93235720933983,512,261.48416,7,231003,0.0,4.062797,-3381.5878653977134,693.1737394332886,-0.10548827,0.001949317738791423,13.901321991048501,359.59,0.8685399889945984
0.11603775,18.842503283297425,518,122.57324,6,233251,0.0,4.008142,-3357.4188235555152,699.3385951519012,-0.106191605,0.0019267822736030828,13.890400379735354,358.35,0.9003040716052055
0.1449474,124.97262507826417,524,145.95007,6,235394,0.0,3.9817333,-3327.408073398887,705.5693113803864,-0.10121807,0.0019047619047619048,13.868609491498889,355.62,0.7425779402256012
0.078709364,-59.38232790520809,528,715.9667,4,237462,0.0,3.9493728,-3352.140943501027,711.7311837673187,-0.083437756,0.001890359168241966,13.909568823008767,366.82,0.8167124539613724
0.105023004,-115.26868817728116,531,1656.0836,3,239583,0.0,3.9288197,-3356.909651084096,717.9435362815857,-0.10792165,0.0018796992481203006,13.939874300935461,383.51,0.9058853760361671
0.08106615,56.48538139321754,538,396.2964,7,241640,0.0,3.9102,-3280.3717007279374,724.1215863227844,-0.103279494,0.0018552875695732839,13.855341732211423,381.79,0.7748900204896927
0.100034885,-48.23665752392797,542,132.12206,4,243621,0.0,3.8859937,-3281.256984750075,730.3259992599487,-0.0977647,0.001841620626151013,13.892764552859171,376.44,0.8529829680919647
0.094601825,58.52984599434479,548,301.3194,6,245544,0.0,3.8448484,-3239.535409841475,736.4867968559265,-0.09908452,0.0018214936247723133,13.852649915893355,378.12,0.894565224647522
0.0903873,-150.10954650005922,552,307.77075,4,247417,0.0,3.8280187,-3211.8787258091556,742.1873199939728,-0.102103904,0.0018083182640144665,13.824723239479153,381.13,0.809841051697731
0.0986373,-115.69748674021784,557,146.41382,5,249258,0.0,3.7988431,-3171.8632134736536,747.9806478023529,-0.10320629,0.0017921146953405018,13.790908661219843,382.35,0.8386490941047668
0.12722763,-200.0573250500507,562,227.56487,5,251814,0.0,3.7758489,-3160.331365384448,753.7825691699982,-0.10744432,0.0017761989342806395,13.790870893974677,380.94,0.821312814950943
0.088748515,-228.33882660817198,564,173.2538,2,253456,0.0,3.7426734,-3140.0736958761972,759.6408379077911,-0.10735724,0.0017699115044247787,13.789147794346972,387.32,0.8866273313760757
0.14710742,-417.9115713448425,570,103.0486,6,255817,0.0,3.7342305,-3131.2379778973177,765.5413925647736,-0.094415255,0.0017513134851138354,13.764016285181336,387.39,0.5672315657138824
0.12753639,-652.0508090545169,578,302.32727,8,257859,0.0,3.6872575,-3107.7875133199104,771.4377114772797,-0.09707746,0.0017271157167530224,13.709446731321162,383.97,0.5892727971076965
0.10924244,-889.9434080451528,586,216.6402,8,259866,0.0,3.6664732,-3109.9863860656924,777.5940382480621,-0.09079463,0.0017035775127768314,13.662031202010747,378.08,0.6344985961914062
0.13538224,-830.7867639404608,595,238.2332,9,262033,0.0,3.6246624,-3046.464124570963,783.8365614414215,-0.10495352,0.0016778523489932886,13.60276077930796,371.97,0.732784628868103
0.1607655,-764.8588077284109,603,141.10484,8,264167,0.0,3.5907133,-3014.3388419833705,789.9425210952759,-0.10559199,0.0016556291390728477,13.569229649438585,360.7,0.9049070850014687
0.11422018,-743.8416883374296,606,93.53936,3,266112,0.0,3.597694,-2988.0615168724385,796.166520357132,-0.095002614,0.0016474464579901153,13.556491627540968,366.73,0.7706352174282074
0.11354797,-726.7137402835677,613,141.12936,7,268032,0.0,3.5661333,-2945.52095344172,802.3031797409058,-0.080442004,0.0016286644951140066,13.517181455009103,365.73,0.7768040895462036
0.11146348,-822.6211135970418,618,126.69824,5,270115,0.0,3.563561,-2947.9200012682018,808.5569922924042,-0.08884403,0.0016155088852988692,13.51139665786437,368.64,0.9172219336032867
0.14612404,-940.801772072975,621,294.70346,3,272134,0.0,3.550758,-2957.305672510589,814.7207810878754,-0.083244264,0.003215434083601286,13.512471155150239,378.65,0.400969922542572
0.11716353,-1041.0469710136838,624,3989.0698,3,274136,0.0,3.5186136,-2961.5902970172547,820.7924127578735,-0.090549365,0.0032,13.542784791589858,387.42,0.5413466691970825
0.08853614,-562.0746012129923,630,368.3733,6,276375,0.0,3.4910884,-2924.1992749168053,827.0151689052582,-0.12158228,0.003169572107765452,13.510559591393891,374.59,0.736018031835556
0.15020412,-717.356983935342,636,162.86038,6,278371,0.0,3.4423137,-2897.9772253023743,833.0701818466187,-0.109215975,0.0031397174254317113,13.483385887820962,375.17,0.8519546389579773
0.23256502,-668.9197787437395,641,176.63681,5,280327,0.0,3.4144974,-2872.02588886656,838.901477098465,-0.116314754,0.003115264797507788,13.477511951009586,371.48,0.8336451202630997
0.119250745,-583.6550682036053,646,1041.9573,5,282241,0.0,3.4170892,-2841.7539513267793,845.1338257789612,-0.11584263,0.0030911901081916537,13.42787020230113,369.05,0.7915585041046143
0.12249513,-652.6937711033855,653,124.537056,7,284252,0.0,3.4001753,-2808.9825096331756,851.3465766906738,-0.117963806,0.0030581039755351682,13.39432558072015,363.28,0.8734187036752701
0.30017635,-798.7945726298474,658,343.52716,5,286592,0.0,3.3564827,-2830.2466933863907,857.5096035003662,-0.11279682,0.0030349013657056147,13.390029464419605,365.86,0.6647809445858002
0.13483806,-880.5938733205727,663,305.03784,5,288346,0.0,3.2971857,-2805.3150928138275,863.6505224704742,-0.11338268,0.0030120481927710845,13.380254434241094,353.79,0.9094619750976562
0.12430464,-788.0308607844902,669,82.78824,6,290693,0.0,3.2767863,-2783.835194132769,869.7296979427338,-0.106715955,0.0029850746268656717,13.371927720312623,350.3,0.7215053141117096
0.114836045,-725.0487835339197,676,297.91458,7,292637,0.0,3.2551348,-2757.5981390559946,875.6891095638275,-0.10675269,0.0029542097488921715,13.334957624394285,350.51,0.8583405315876007
0.104235515,-443.98487484006694,685,394.96268,9,294778,0.0,3.242249,-2720.725443098642,881.8630831241608,-0.09343027,0.0029154518950437317,13.272625110849821,353.06,0.8868519365787506
0.10703027,-483.0232792037989,691,143.85503,6,296900,0.0,3.2265952,-2696.2763880342654,887.7984712123871,-0.09400775,0.002890173410404624,13.259934104137598,354.9,0.8695999532938004
0.25461203,-549.2539136428455,696,413.64026,5,298845,0.0,3.1530764,-2685.5476327228957,893.8172113895416,-0.117067955,0.0028694404591104736,13.241074143097993,364.11,0.7160035073757172
0.33155528,-689.8438976767753,700,3275.8884,4,300123,0.0,3.1279502,-2692.797930998096,899.8617587089539,-0.11217076,0.0028530670470756064,13.241853670365554,368.28,0.8404845297336578
0.21492767,-831.3217844441355,706,1762.0686,6,303102,0.0,3.0934424,-2683.0063920593825,906.0469477176666,-0.10271244,0.002828854314002829,13.236491789550682,369.9,0.8821446746587753
0.12317722,-970.2098127667243,710,1032.6854,4,304803,0.0,3.0458758,-2685.4685154727676,912.0607752799988,-0.10483242,0.0028129395218002813,13.243924271236372,378.93,0.9109572023153305
0.32728666,-1064.924904918589,716,318.70746,6,307098,0.0,3.0142417,-2681.607792020891,918.130740404129,-0.1132501,0.002789400278940028,13.230084803790911,376.76,0.9283134192228317
0.11339466,-989.7424796800973,719,257.8434,3,308424,0.0,2.9786675,-2676.233942467927,924.3351831436157,-0.10878907,0.002777777777777778,13.21360696536606,379.37,0.901680663228035
0.23558742,-794.9035048298264,724,136.88855,5,311128,0.0,2.9285913,-2662.7369463707128,930.5708994865417,-0.099945344,0.002758620689655172,13.21754813739889,369.92,0.9343028217554092
0.20043965,-738.9538816429006,727,688.5804,3,312542,0.0,2.8896995,-2644.669103071982,936.7094414234161,-0.11458714,0.0027472527472527475,13.190983459950782,371.25,0.8996211662888527
